submission_id,group,StimID,AnswerCertainty,AnswerPolarity,ContextType,attention_score,reasoning_score,posterior_confidence,prior_confidence,posterior_sliderResponse,prior_sliderResponse,relevance_sliderResponse,first_order_belief_change,second_order_belief_change,entropy_change,kl_utility,bayes_factor_utility,beta_kl_utility,beta_entropy_change,beta_bayes_factor_utility,pure_second_order_belief_change,prior_beta_for_kl_a,prior_beta_for_kl_b,posterior_beta_for_kl_a,posterior_beta_for_kl_b,prior_beta_for_entropy_a,prior_beta_for_entropy_b,posterior_beta_for_entropy_a,posterior_beta_for_entropy_b,prior_beta_for_bf_a,prior_beta_for_bf_b,posterior_beta_for_bf_a,posterior_beta_for_bf_b,prior_beta_for_2nd_order_change_a,prior_beta_for_2nd_order_change_b,posterior_beta_for_2nd_order_change_a,posterior_beta_for_2nd_order_change_b,answer_class,belief_change,deviant,task_sensitivity
5942,relevant,5,non_answer,positive,neutral,1.0,0.5,2,6,0.8,0.9,0.25,0.1,4,0.2529325013,0.1371406666,0.5555555556,0.9998703541,4.7120000000000004e-07,11.6385144577,95.7882266136,127.1598802089,15.0177644677,7.9748946515,2.7437236629,1.0011349359,1.000126104,1.0004867918,1.0001216979,102046.2632361304,11339.3625817923,4.2153829703,1.8038457426,89.5929041249,10.8436560139,3.1186668202,1.529666705,False,True,False,1.0
5942,relevant,6,high_certainty,positive,negative,1.0,0.5,4,5,0.5,0.1,0.6000000000000001,0.4,1,0.5310044064,0.8167540412000001,0.8888888889000001,0.999999988,3.461e-07,9.0886552519,24.9776840205,8.2500328563,66.2502957071,19.5188876869,19.5188876869,1.0001097882,1.0009880941,1.0004673691,1.0004673691,968.6403238097,8709.7629142877,413.0659797638,413.0659797638,5.4584688201,41.1262193808,10.8035020902,10.8035020902,True,True,False,1.0
5942,relevant,7,high_certainty,negative,neutral,1.0,0.5,4,4,0.25,0.1,0.7000000000000001,0.15,0,0.3422825309,0.2641423983,0.6666666667000001,0.8262530854,1.399e-07,5.5184146341,1e-10,4.7037775374,34.3339978364,10.2594438434,28.7783315303,1.0000934738,1.0008412644,1.0002336845,1.0007010536,83.4131959528,742.7187635748,207.0329898819,619.0989696456,2.960700418,18.6463037623,5.9017510451,15.7052531353,True,True,False,1.0
5942,relevant,9,non_answer,positive,positive,1.0,0.5,7,6,0.99,0.9,0.15,0.09,1,0.3882024577,0.2109749482,0.9090909091,0.99999837,4.2050000000000004e-07,14.0102263806,116.1046039663,127.1598802089,15.0177644677,267.6407994679,3.6933414088,1.0011349359,1.000126104,1.0014099686,1.0000142421,102046.2632361304,11339.3625817923,1315064.8245120605,13284.4729748693,89.5929041249,10.8436560139,213.395752464,3.1454116411,False,True,False,1.0
5942,relevant,10,exhaustive,positive,negative,1.0,0.5,5,4,0.9,0.7000000000000001,0.9,0.2,1,0.4122953056,0.3205098295,0.7407407407000001,0.981400932,2.887e-07,9.0886552519,24.9776840206,26.9264427616,12.1113326121,66.2502957071,8.2500328563,1.0006543167,1.0002804215,1.0009880941,1.0001097882,577.8923716693,248.2395878583,8709.7629142877,968.6403238097,14.7249029262,6.8821012541,41.1262193808,5.4584688201,True,True,False,1.0
5942,relevant,11,low_certainty,negative,positive,1.0,0.5,4,5,0.3,0.75,0.75,0.45,1,0.0700127748,0.7726056606,0.8571428571,0.9999999993,9.57e-08,9.0886552519,24.9776840206,55.3752464226,19.1250821409,12.1113326121,26.9264427616,1.0008234118,1.0002744706,1.0002804215,1.0006543167,7258.3024285731,2420.1008095244,248.2395878583,577.8923716693,34.4385161507,12.1461720502,6.8821012541,14.7249029262,True,True,False,1.0
5943,relevant,1,exhaustive,negative,positive,1.0,0.5,6,4,0.05,0.65,0.95,0.6000000000000001,2,0.6476710983,0.9344642877,0.971659919,1.0,5.6e-07,11.6312549634,78.8295559584,25.074553993,13.9632213808,8.0088822338,134.1687624428,1.0006075798,1.0003271584,1.000063052,1.0011979879,536.6857736929,289.4461858346,5670.1812908961,107715.4445270265,13.7445527172,7.8624514631,5.9218280069,94.5147321318,True,True,False,1.0
5943,relevant,3,low_certainty,negative,negative,1.0,0.5,6,2,0.05,0.3,0.75,0.25,4,0.5948939421,0.4863063902,0.8771929825,0.9478079907,6.126000000000001e-07,11.6385144577,95.7882266135,3.6155854943,7.1030328201,8.0088822338,134.1687624428,1.0001825469,1.0004259428,1.000063052,1.0011979879,2.2057686139,3.813460099,5670.1812908961,107715.4445270265,1.7945000576,2.8538334676,5.9218280069,94.5147321318,True,True,False,1.0
5943,relevant,4,high_certainty,negative,negative,1.0,0.5,3,1,0.1,0.15,0.65,0.05,2,0.1408447111,0.0355486932,0.3703703704,0.296675574,1.518e-07,4.276713633,7.865804879,1.5424748363,4.0740240724,2.8455586378,17.6100277404,1.0000668078,1.0003785776,1.0000771607,1.0006944466,0.7770686614000001,-0.2632775856,7.8517212164,62.6654909479,1.0233999168,1.1325995283,1.8021804324,8.2196238917,True,True,False,1.0
5943,relevant,5,exhaustive,positive,positive,1.0,0.5,7,4,1.0,0.8,1.0,0.2,3,0.7219280949,0.5234901251,1.0,0.9999999991,8.056000000000001e-07,14.0990752795,194.9341599247,30.630220299,8.4075550748,270.3341408767,1.0,1.0007477906,1.0001869476,1.0014242107,1.0,660.305567622,165.8263919055,1328348.2974869297,1.0,16.6856033443,4.9214008361,215.5411641051,1.0,True,True,False,1.0
5943,relevant,6,exhaustive,positive,neutral,1.0,0.5,7,2,0.99,0.25,1.0,0.74,5,0.7304849886,0.9875076898,0.9966329966,0.9999999908,9.084e-07,14.0994445739,211.8928305799,3.1796545786,7.5389637358,267.6407994679,3.6933414088,1.0001521224,1.0004563673,1.0014099686,1.0000142421,2.0048071782,4.0144215347,1315064.8245120605,13284.4729748693,1.6620833813,2.9862501439,213.395752464,3.1454116411,True,True,False,1.0
5943,relevant,7,non_answer,positive,neutral,1.0,0.5,2,2,0.25,0.25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,3.1796545786,7.5389637358,3.1796545786,7.5389637358,1.0001521224,1.0004563673,1.0001521224,1.0004563673,2.0048071782,4.0144215347,2.0048071782,4.0144215347,1.6620833813,2.9862501439,1.6620833813,2.9862501439,False,True,False,1.0
5943,relevant,8,exhaustive,negative,neutral,1.0,0.5,7,2,0.0,0.2,1.0,0.2,5,0.7219280949,0.5234901251,1.0,0.9989543279,9.246e-07,14.0994457842,211.8928305799,2.7437236629,7.9748946515,1.0,270.3341408767,1.0001216979,1.0004867918,1.0,1.0014242107,1.8038457426,4.2153829703,1.0,1328348.2974869297,1.529666705,3.1186668202,1.0,215.5411641051,True,True,False,1.0
5943,relevant,9,high_certainty,positive,negative,1.0,0.5,6,5,0.9,0.15,1.0,0.75,1,0.1408447111,0.9903998055,0.9803921569,1.0,2.094e-07,11.5493463255,53.8518719379,11.8750492845,62.6252792789,127.1598802089,15.0177644677,1.0001646824,1.0009332,1.0011349359,1.000126104,1452.4604857146,8225.9427523828,102046.2632361304,11339.3625817923,7.6877032301,38.8969849708,89.5929041249,10.8436560139,True,True,False,1.0
5943,relevant,11,non_answer,positive,positive,1.0,0.5,3,2,0.36,0.36,0.1,0.0,1,0.0,0.0,0.0,0.0613077268,2.7200000000000002e-08,4.1971716232,5.3734707989,4.1387025932,6.5799157212,7.6440110962,12.811575282,1.0002190563,1.0003894334,1.0002777786,1.0004938287,2.4469223366,3.5723063763000003,25.6661963792,44.8510157852,1.9534000691,2.6949334561,3.8878495567,6.1339547674,False,True,False,1.0
5943,relevant,12,low_certainty,positive,negative,1.0,0.5,6,4,0.03,0.1,0.88,0.07,2,0.2746037358,0.1142910885,0.7216494845,0.8246994423,4.1060000000000004e-07,11.6312549634,78.8295559585,4.7037775374,34.3339978364,5.2053293403,136.9723153363,1.0000934738,1.0008412644,1.0000378312,1.0012232087,83.4131959528,742.7187635748,3402.5087745377,109983.1170433849,2.960700418,18.6463037623,3.9530968042,96.4834633346,True,True,False,1.0
5950,relevant,1,exhaustive,positive,neutral,1.0,0.5,6,3,0.61,0.63,0.6900000000000001,0.02,3,0.0141274558,0.0028260497,0.0814000814,0.3207648413,1.033e-07,11.6379454383,90.4147558146,12.6270194183,7.8285669599,86.5083632527,55.6692814239,1.0004861126,1.0002854947,1.0007692343,1.0004918055,44.1658436635,26.3513685008,69165.0117489328,44220.6140689898,6.0537367242,3.9680675999,61.0463016846,39.3902584541,True,True,False,1.0
5950,relevant,2,non_answer,positive,negative,1.0,0.5,6,6,0.09,0.1,0.85,0.01,0,0.0325257765,0.0019013378,0.1098901099,0.0539689502,2.11e-08,7.7273908341,0.0,15.0177644677,127.1598802089,13.6159880209,128.5616566557,1.000126104,1.0011349359,1.0001134936,1.0011475463,11339.3625817923,102046.2632361304,10205.526323613,103180.0994943096,10.8436560139,89.5929041249,9.8592904125,90.5772697263,False,True,False,1.0
5950,relevant,3,low_certainty,positive,neutral,1.0,0.5,5,4,0.52,0.53,0.02,0.01,1,0.0014439474,0.0006660739,0.0393081761,0.0627103772,2.89e-08,9.0886552519,24.9776840205,20.6300209481,18.4077544257,38.700170853,35.8001577104,1.0004954112,1.0004393269,1.0005708988,1.0005269835,437.7899385496,388.3420209779,5032.7296838107,4645.6735542868,11.3917122156,10.2152919648,24.1840378645,22.4006503364,True,True,False,1.0
5950,relevant,4,high_certainty,negative,positive,1.0,0.5,6,2,0.09,0.51,0.7000000000000001,0.42,4,0.5632416247,0.7414658806000001,0.9049773756,0.9876376212,5.47e-07,11.6385144577,95.7882266135,5.4464953404,5.2721229741,13.6159880209,128.5616566557,1.0003103298,1.00029816,1.0001134936,1.0011475463,3.0498066436,2.9694220693,10205.526323613,103180.0994943096,2.3506500979,2.2976834274,9.8592904125,90.5772697263,True,True,False,1.0
5950,relevant,5,exhaustive,positive,positive,1.0,0.5,6,5,0.96,0.81,0.88,0.15,1,0.4591792708,0.2845008822,0.8223684211000001,0.9996166378,3.9640000000000003e-07,11.5493463255,53.8518719377,59.7252661364,14.775062427,135.5705388895,6.6071057871,1.0008892847,1.0002085977,1.0012105983,1.0000504416,7838.8866228589,1839.5166152385,108849.2807852057,4536.3450327169,37.1135974428,9.4710907582,95.4990977332,4.9374624055,True,True,False,1.0
5950,relevant,6,low_certainty,negative,positive,1.0,0.5,6,6,0.1,0.76,0.84,0.66,0,0.3260446858,0.9622950468,0.9649122807,1.0,2.413e-07,11.9161773663,1e-10,107.5350099542,34.6426347224,15.0177644677,127.1598802089,1.0009583903,1.0003026496,1.000126104,1.0011349359,86172.5556216212,27213.0701963014,11339.3625817923,102046.2632361304,75.8117857054,24.6247744333,10.8436560139,89.5929041249,True,True,False,1.0
5950,relevant,7,exhaustive,negative,neutral,1.0,0.5,6,2,0.75,0.58,0.71,0.17,4,0.1701757706,0.1890631482,0.5396825397,0.6623445207,2.675000000000001e-07,11.6385144577,95.7882266136,6.0567986224,4.6618196921,106.1332335074,36.0444111691,1.000352924,1.0002555657,1.0009457799,1.00031526,3.3311526535,2.6880760594,85038.719363442,28346.9064544807,2.5360334446,2.1123000806,74.8274201041,25.6091400347,True,True,False,1.0
5950,relevant,9,high_certainty,positive,positive,1.0,0.5,5,5,0.8,0.72,0.84,0.08,0,0.1335227157,0.0548888416,0.3571428571,0.5929724475,8.23e-08,7.3461550498,1e-10,53.2002365657,21.3000919978,59.0002628507,15.5000657127,1.0007904753,1.0003074071,1.0008783059,1.0002195765,6968.0103314302,2710.3929066673,7742.122590478,1936.2806476195,33.1009755047,13.4837126963,36.6677505607,9.9169376402,True,True,False,1.0
5950,relevant,10,exhaustive,negative,negative,1.0,0.5,6,2,0.04,0.31,0.77,0.27,4,0.6508812693,0.542082406,0.9072580645,0.969661688,6.387e-07,11.6385144577,95.7882266135,3.7027716775,7.015846637,6.6071057871,135.5705388895,1.0001886318,1.0004198579,1.0000504416,1.0012105983,2.245960901,3.7732678119,4536.3450327169,108849.2807852057,1.8209833928,2.8273501324,4.9374624055,95.4990977332,True,True,False,1.0
5950,relevant,11,high_certainty,positive,negative,1.0,0.5,6,3,0.68,0.67,0.7000000000000001,0.01,3,0.0105449151,0.0007548807,0.0445632799,0.32315665,1.445e-07,11.6379454383,90.4147558145,13.3652428734,7.0903435048,96.3207983801,45.8568462965,1.0005169769,1.0002546304,1.0008575071,1.0004035328,46.9065321501,23.6106800142,77101.8655561874,36283.7602617352,6.3746088972,3.647195427,67.9368608943,32.4996992444,True,True,False,1.0
5963,relevant,1,exhaustive,negative,positive,1.0,0.5,4,3,0.75,0.45,0.7000000000000001,0.3,1,0.1814963295,0.4609219046,0.7272727273,0.9276438543,1.119e-07,6.6301750076,11.5851998562,9.3050138702,11.150572508,28.7783315303,10.2594438434,1.0003472233,1.000424384,1.0007010536,1.0002336845,31.8327454739,38.6844666904,619.0989696456,207.0329898819,4.6098119459,5.4119923783,15.7052531353,5.9017510451,True,True,False,1.0
5963,relevant,2,non_answer,positive,negative,1.0,0.5,7,6,0.0,0.25,1.0,0.25,1,0.8112781245,0.6154414242,1.0,1.0,7.081e-07,14.0558317135,116.1046039663,36.0444111691,106.1332335074,1.0,270.3341408767,1.00031526,1.0009457799,1.0,1.0014242107,28346.9064544807,85038.719363442,1.0,1328348.2974869297,25.6091400347,74.8274201041,1.0,215.5411641051,False,True,False,1.0
5963,relevant,3,high_certainty,positive,negative,1.0,0.5,6,3,0.85,0.55,0.91,0.3,3,0.3829341493,0.4942710258,0.7843137255,0.9775277372,4.0560000000000003e-07,11.6379454383,90.4147558145,11.150572508,9.3050138702,120.1509979751,22.0266467015,1.000424384,1.0003472233,1.0010718839,1.000189156,38.6844666904,31.8327454739,96377.0819452342,17008.5438726884,5.4119923783,4.6098119459,84.6710761179,15.7654840208,True,True,False,1.0
5963,relevant,4,non_answer,positive,neutral,1.0,0.5,3,5,0.5,0.85,0.0,0.35,2,0.3901596953,0.6731980975,0.8235294118,0.9999990281,2.966e-07,9.1705476419,36.5628838767,62.6252792789,11.8750492845,10.2277931891,10.2277931891,1.0009332,1.0001646824,1.0003858037,1.0003858037,8225.9427523828,1452.4604857146,35.258606082200004,35.258606082200004,38.8969849708,7.6877032301,5.0109021621,5.0109021621,False,True,False,1.0
5963,relevant,5,low_certainty,negative,positive,1.0,0.5,5,5,0.7000000000000001,0.8,0.55,0.1,0,0.1593628043,0.0893262793,0.4166666667,0.7178613757,9.9e-08,7.5690405407,0.0,59.0002628507,15.5000657127,51.7502299944,22.750098569,1.0008783059,1.0002195765,1.0007685177,1.0003293647,7742.122590478,1936.2806476195,6774.4822666682,2903.9209714292,36.6677505607,9.9169376402,32.2092817406,14.3754064603,True,True,False,1.0
5963,relevant,6,high_certainty,negative,neutral,1.0,0.5,5,5,0.05,0.3,0.96,0.25,0,0.5948939421,0.4863063902,0.8771929825,0.9999997519,3.217000000000001e-07,8.4847116557,0.0,22.750098569,51.7502299944,4.6250164282,69.8753121352,1.0003293647,1.0007685177,1.0000548941,1.0010429883,2903.9209714292,6774.4822666682,484.8201619049,9193.5830761926,14.3754064603,32.2092817406,3.22923441,43.3554537909,True,True,False,1.0
5963,relevant,7,low_certainty,positive,positive,1.0,0.5,4,4,0.65,0.6000000000000001,0.75,0.05,0,0.0368825391,0.0174252807,0.1923076923,0.125478446,1.79e-08,4.4357237395,0.0,23.2226652243,15.8151101495,25.074553993,13.9632213808,1.0005608429,1.0003738953,1.0006075798,1.0003271584,495.4791757165,330.652783811,536.6857736929,289.4461858346,12.7642025082,8.8428016721,13.7445527172,7.8624514631,True,True,False,1.0
5963,relevant,8,low_certainty,negative,neutral,1.0,0.5,5,4,0.1,0.5,0.9,0.4,1,0.5310044064,0.7055608241,0.8888888889000001,0.999997518,3.461e-07,9.0886552519,24.9776840205,19.5188876869,19.5188876869,8.2500328563,66.2502957071,1.0004673691,1.0004673691,1.0001097882,1.0009880941,413.0659797638,413.0659797638,968.6403238097,8709.7629142877,10.8035020902,10.8035020902,5.4584688201,41.1262193808,True,True,False,1.0
5963,relevant,11,low_certainty,positive,negative,1.0,0.5,6,5,0.75,0.65,0.95,0.1,1,0.1227899309,0.0741970747,0.380952381,0.7334829587,1.5280000000000004e-07,11.5493463255,53.8518719379,48.1252135662,26.3751149972,106.1332335074,36.0444111691,1.0007136235,1.0003842588,1.0009457799,1.00031526,6290.6621047633,3387.7411333341,85038.719363442,28346.9064544807,29.9800473306,16.6046408703,74.8274201041,25.6091400347,True,True,False,1.0
5963,relevant,12,exhaustive,positive,positive,1.0,0.5,7,5,1.0,0.75,1.0,0.25,2,0.8112781245,0.6154414242,1.0,1.0,7.816000000000001e-07,14.0957986843,169.9564759042,55.3752464226,19.1250821409,270.3341408767,1.0,1.0008234118,1.0002744706,1.0014242107,1.0,7258.3024285731,2420.1008095244,1328348.2974869297,1.0,34.4385161507,12.1461720502,215.5411641051,1.0,True,True,False,1.0
5970,helpful,1,high_certainty,negative,negative,1.0,0.375,4,6,0.2,0.5,0.9,0.3,2,0.2780719051,0.4728574236,0.75,0.9999999991,6.57e-08,11.6312549634,78.8295559584,71.0888223383,71.0888223383,8.4075550748,30.630220299,1.0006305199,1.0006305199,1.0001869476,1.0007477906,56692.8129089613,56692.8129089613,165.8263919055,660.305567622,50.2182800694,50.2182800694,4.9214008361,16.6856033443,True,True,False,1.0
5970,helpful,2,exhaustive,negative,positive,1.0,0.375,5,7,0.2,0.9,0.8,0.7000000000000001,2,0.2529325013,0.989186034,0.9722222222,1.0,4.2750000000000004e-07,14.0921364057,169.9564759042,243.400726789,27.9334140877,15.5000657127,59.0002628507,1.0012817896,1.0001424211,1.0002195765,1.0008783059,1195513.5677382369,132835.7297486929,1936.2806476195,7742.122590478,194.0870476946,22.4541164105,9.9169376402,36.6677505607,True,True,False,1.0
5970,helpful,3,high_certainty,positive,positive,1.0,0.375,6,5,0.99,0.8,1.0,0.19,1,0.6411349590000001,0.4518933882,0.9595959596,0.9999999967,4.829000000000001e-07,11.5646837092,53.8518719378,59.0002628507,15.5000657127,139.7758682298,2.4017764468,1.0008783059,1.0002195765,1.0012484295,1.0000126104,7742.122590478,1936.2806476195,112250.7895597434,1134.8362581792,36.6677505607,9.9169376402,98.4521945373,1.9843656014,True,True,False,1.0
5970,helpful,4,high_certainty,positive,neutral,1.0,0.375,4,6,0.1,0.05,0.65,0.05,2,0.1825986365,0.0663109603,0.5263157895,0.9144423756,3.6260000000000003e-07,11.6312549634,78.8295559584,8.0088822338,134.1687624428,4.7037775374,34.3339978364,1.000063052,1.0011979879,1.0000934738,1.0008412644,5670.1812908961,107715.4445270265,83.4131959528,742.7187635748,5.9218280069,94.5147321318,2.960700418,18.6463037623,True,True,False,1.0
5970,helpful,5,non_answer,positive,neutral,1.0,0.375,5,4,0.75,0.75,0.0,0.0,1,0.0,0.0,0.0,0.0587177528,6.34e-08,9.0886552519,24.9776840205,28.7783315303,10.2594438434,55.3752464226,19.1250821409,1.0007010536,1.0002336845,1.0008234118,1.0002744706,619.0989696456,207.0329898819,7258.3024285731,2420.1008095244,15.7052531353,5.9017510451,34.4385161507,12.1461720502,False,True,False,1.0
5970,helpful,6,low_certainty,negative,negative,1.0,0.375,6,5,0.04,0.05,1.0,0.01,1,0.044104768,0.00373584,0.2083333333,0.1414484271,1.857e-07,11.5493463255,53.8518719378,4.6250164282,69.8753121352,6.6071057871,135.5705388895,1.0000548941,1.0010429883,1.0000504416,1.0012105983,484.8201619049,9193.5830761926,4536.3450327169,108849.2807852057,3.22923441,43.3554537909,4.9374624055,95.4990977332,True,True,False,1.0
5970,helpful,7,high_certainty,negative,positive,1.0,0.375,3,5,0.6000000000000001,0.85,0.7000000000000001,0.25,2,0.3611102897,0.4561423965,0.7352941176000001,0.9996732472,2.868e-07,9.1705476419,36.5628838768,62.6252792789,11.8750492845,12.0733518269,8.3822345513,1.0009332,1.0001646824,1.0004629644,1.0003086429,8225.9427523828,1452.4604857146,42.1103272986,28.4068848657,38.8969849708,7.6877032301,5.8130825945,4.2087217296,True,True,False,1.0
5970,helpful,9,low_certainty,positive,positive,1.0,0.375,6,5,0.9,0.7000000000000001,0.9,0.2,1,0.4122953056,0.3205098295,0.7407407407000001,0.9995723102,3.727e-07,11.5493463255,53.8518719379,51.7502299944,22.750098569,127.1598802089,15.0177644677,1.0007685177,1.0003293647,1.0011349359,1.000126104,6774.4822666682,2903.9209714292,102046.2632361304,11339.3625817923,32.2092817406,14.3754064603,89.5929041249,10.8436560139,True,True,False,1.0
5970,helpful,10,non_answer,positive,neutral,1.0,0.375,3,4,0.3,0.6000000000000001,0.0,0.3,1,0.0896596952,0.4569353242,0.7142857143,0.990821168,1e-10,6.6301750076,11.5851998562,23.2226652243,15.8151101495,6.5366759135,13.9189104647,1.0005608429,1.0003738953,1.0002314822,1.0005401251,495.4791757165,330.652783811,21.5551636493,48.962048515,12.7642025082,8.8428016721,3.4065412972,6.6152630269,False,True,False,1.0
5970,helpful,11,exhaustive,positive,negative,1.0,0.375,6,6,0.9,0.2,0.9,0.7000000000000001,0,0.2529325013,0.9777634453,0.9722222222,1.0,1.828e-07,11.9750171027,1e-10,29.0355289353,113.1421157413,127.1598802089,15.0177644677,1.000252208,1.0010088319,1.0011349359,1.000126104,22677.7251635845,90707.9006543381,102046.2632361304,11339.3625817923,20.6873120277,79.749248111,89.5929041249,10.8436560139,True,True,False,1.0
5979,helpful,3,low_certainty,positive,negative,0.5,0.625,6,6,0.58,0.62,0.38,0.04,0,0.0234118728,0.0110800894,0.153609831,0.2737287098,2.0900000000000002e-08,9.1130240885,1e-10,87.9101396995,54.2675049771,82.3030339124,59.8746107642,1.0007818447,1.0004791951,1.0007314031,1.0005296367,70298.848007112,43086.7778108106,65763.5029743951,47622.1228435275,62.030667286,38.4058928527,58.0932048805,42.3433552583,True,True,False,1.0
5979,helpful,4,low_certainty,positive,neutral,0.5,0.625,6,6,0.7000000000000001,0.7000000000000001,0.75,0.0,0,0.0,0.0,1.1102230249999998e-16,0.0,0.0,0.6931471806,0.0,99.1243512736,43.053293403,99.1243512736,43.053293403,1.0008827279,1.000378312,1.0008827279,1.000378312,79369.5380725458,34016.0877453768,79369.5380725458,34016.0877453768,69.9055920971,30.5309680416,69.9055920971,30.5309680416,True,True,False,1.0
5979,helpful,5,non_answer,positive,neutral,0.5,0.625,6,6,0.65,0.3,0.4,0.35,0,0.0527771561,0.5783619378,0.7692307692,1.0,4.57e-08,11.2818825214,1e-10,43.053293403,99.1243512736,92.1154690398,50.0621756368,1.000378312,1.0008827279,1.0008196759,1.000441364,34016.0877453768,79369.5380725458,73700.3567816497,39685.2690362729,30.5309680416,69.9055920971,64.9837640902,35.4527960486,False,True,False,1.0
5979,helpful,6,non_answer,positive,negative,0.5,0.625,6,6,0.1,0.1,0.34,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,15.0177644677,127.1598802089,15.0177644677,127.1598802089,1.000126104,1.0011349359,1.000126104,1.0011349359,11339.3625817923,102046.2632361304,11339.3625817923,102046.2632361304,10.8436560139,89.5929041249,10.8436560139,89.5929041249,False,True,False,1.0
5979,helpful,7,exhaustive,positive,negative,0.5,0.625,7,5,0.89,0.5,1.0,0.39,2,0.5000840418,0.6838334224,0.8764044944,1.0,5.794e-07,14.0921364057,169.9564759041,37.2501642817,37.2501642817,240.7073853803,30.6267554964,1.0005489412,1.0005489412,1.0012675475,1.0001566632,4839.2016190487,4839.2016190487,1182230.0947633674,146119.2027235623,23.2923441005,23.2923441005,191.9416360535,24.5995280516,True,True,False,1.0
5979,helpful,8,low_certainty,negative,positive,0.5,0.625,7,6,0.09,0.77,1.0,0.68,1,0.3415414865,0.9702788372,0.9704581133,1.0,4.082e-07,14.0102263806,116.1046039664,108.936786401,33.2408582756,25.2400726789,246.0940681978,1.0009710007,1.0002900392,1.000128179,1.0012960317,87306.3918798004,26079.2339381222,119552.2567738237,1208797.040713106,76.7961513068,23.6404088319,20.3087047695,196.2324593356,True,True,False,1.0
5979,helpful,9,exhaustive,negative,positive,0.5,0.625,7,6,0.0,0.81,1.0,0.81,1,0.7014714599,0.995981432,1.0,1.0,6.203e-07,14.1510160027,116.1046039663,114.543892188,27.6337524886,1.0,270.3341408767,1.0010214423,1.0002395976,1.0,1.0014242107,91841.7369125173,21543.8889054053,1.0,1328348.2974869297,80.7336137124,19.7029464264,1.0,215.5411641051,True,True,False,1.0
5979,helpful,10,high_certainty,positive,neutral,0.5,0.625,6,5,0.93,0.73,0.93,0.2,1,0.4755409853,0.3521918224,0.7964954202000001,0.9999177626,4.122e-07,11.5493463255,53.8518719377,53.9252398513,20.5750887121,131.3652095492,10.8124351274,1.0008014541,1.0002964282,1.0011727671,1.0000882728,7064.7743638111,2613.6288742863,105447.772010668,7937.8538072546,33.5468223867,13.0378658143,92.546000929,7.8905592097,True,True,False,1.0
5979,helpful,11,exhaustive,negative,positive,0.5,0.625,7,6,0.0,0.7000000000000001,1.0,0.7000000000000001,1,0.8812908992,0.9816754041,1.0,1.0,7.668e-07,14.1330203876,116.1046039664,99.1243512736,43.053293403,1.0,270.3341408767,1.0008827279,1.000378312,1.0,1.0014242107,79369.5380725458,34016.0877453768,1.0,1328348.2974869297,69.9055920971,30.5309680416,1.0,215.5411641051,True,True,False,1.0
5979,helpful,12,high_certainty,negative,positive,0.5,0.625,7,7,0.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,0.0,14.7925940274,0.0,270.3341408767,1.0,1.0,270.3341408767,1.0014242107,1.0,1.0,1.0014242107,1328348.2974869297,1.0,1.0,1328348.2974869297,215.5411641051,1.0,1.0,215.5411641051,True,True,False,1.0
5983,helpful,3,non_answer,positive,positive,1.0,0.5,7,6,0.5,0.5,0.0,0.0,1,0.0,0.0,0.0,0.0575634602,3.8800000000000003e-08,14.0102263806,116.1046039664,71.0888223383,71.0888223383,135.6670704383,135.6670704383,1.0006305199,1.0006305199,1.0007121053,1.0007121053,56692.8129089613,56692.8129089613,664174.6487434648,664174.6487434648,50.2182800694,50.2182800694,108.2705820526,108.2705820526,False,True,False,1.0
5983,helpful,4,low_certainty,positive,neutral,1.0,0.5,3,3,0.24,0.2,0.2,0.04,0,0.0731121845,0.0157346772,0.2083333333,0.051635983,2.19e-08,2.0124168624,0.0,4.6911172756,15.7644691026,5.4293407308,15.0262456474,1.0001543215,1.0006172858,1.0001851858,1.0005864215,14.7034424329,55.8137697315,17.4441309194,53.0730812449,2.6043608648000003,7.4174434593,2.9252330378,7.0965712863,True,True,False,1.0
5983,helpful,5,high_certainty,negative,negative,1.0,0.5,3,6,0.1,0.5,0.1,0.4,3,0.5310044064,0.7055608241,0.8888888889000001,1.0,6.83e-08,11.6379454383,90.4147558147,71.0888223383,71.0888223383,2.8455586378,17.6100277404,1.0006305199,1.0006305199,1.0000771607,1.0006944466,56692.8129089613,56692.8129089613,7.8517212164,62.6654909479,50.2182800694,50.2182800694,1.8021804324,8.2196238917,True,True,False,1.0
5983,helpful,6,low_certainty,negative,positive,1.0,0.5,3,5,0.21,0.75,0.6000000000000001,0.54,2,0.0697953845,0.881334393,0.9113924051,1.0,9.55e-08,9.1705476419,36.5628838767,55.3752464226,19.1250821409,4.8756731394,15.5799132388,1.0008234118,1.0002744706,1.0001620375,1.0006095698,7258.3024285731,2420.1008095244,15.3886145545,55.1285976098,34.4385161507,12.1461720502,2.6845789081,7.3372254161,True,True,False,1.0
5983,helpful,7,high_certainty,positive,negative,1.0,0.5,6,7,0.9,0.5,0.85,0.4,1,0.5310044064,0.7055608241,0.8888888889000001,1.0,3.7890000000000004e-07,14.0102263806,116.1046039664,135.6670704383,135.6670704383,127.1598802089,15.0177644677,1.0007121053,1.0007121053,1.0011349359,1.000126104,664174.6487434648,664174.6487434648,102046.2632361304,11339.3625817923,108.2705820526,108.2705820526,89.5929041249,10.8436560139,True,True,False,1.0
