submission_id,AnswerCertainty,AnswerPolarity,ContextType,StimID,TaskType,TrialType,age,certainty_max,certainty_min,comments,confidence,education,experiment_duration,experiment_end_time,experiment_start_time,gender,group,languages,p_max,p_min,prolific_pid,prolific_session_id,prolific_study_id,response_time,sliderResponse,trialNr
6051,NA,NA,NA,1,relevance,practice,67,NA,NA,"Great survey, thank you!",NA,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,19930,88,3
6051,high_certainty,positive,positive,4,prior,main,67,NA,NA,"Great survey, thank you!",4,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,32551,50,1
6051,high_certainty,positive,positive,4,posterior,main,67,NA,NA,"Great survey, thank you!",4,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,27097,60,2
6051,high_certainty,positive,positive,4,relevance,main,67,NA,NA,"Great survey, thank you!",NA,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,9903,40,3
6051,NA,NA,NA,1,prior,reasoning,67,4,1,"Great survey, thank you!",5,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,0.6,0.4,,,,42921,50,4
6051,NA,NA,NA,1,posterior,reasoning,67,7,3,"Great survey, thank you!",6,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,0.6,0.4,,,,22024,50,5
6051,exhaustive,positive,neutral,8,prior,main,67,NA,NA,"Great survey, thank you!",3,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,33904,30,6
6051,exhaustive,positive,neutral,8,posterior,main,67,NA,NA,"Great survey, thank you!",7,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,21879,100,7
6051,exhaustive,positive,neutral,8,relevance,main,67,NA,NA,"Great survey, thank you!",NA,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,4567,99,8
6051,low_certainty,negative,negative,10,prior,main,67,NA,NA,"Great survey, thank you!",6,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,32199,25,9
6051,low_certainty,negative,negative,10,posterior,main,67,NA,NA,"Great survey, thank you!",6,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,34257,30,10
6051,low_certainty,negative,negative,10,relevance,main,67,NA,NA,"Great survey, thank you!",NA,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,8248,39,11
6051,low_certainty,positive,positive,5,prior,main,67,NA,NA,"Great survey, thank you!",5,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,35784,80,12
6051,low_certainty,positive,positive,5,posterior,main,67,NA,NA,"Great survey, thank you!",5,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,19352,80,13
6051,low_certainty,positive,positive,5,relevance,main,67,NA,NA,"Great survey, thank you!",NA,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,9991,19,14
6051,NA,NA,NA,1,prior,attention,67,6,6,"Great survey, thank you!",6,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,1,0.95,,,,29368,100,15
6051,non_answer,N/A,negative,9,prior,main,67,NA,NA,"Great survey, thank you!",6,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,36335,10,16
6051,non_answer,N/A,negative,9,posterior,main,67,NA,NA,"Great survey, thank you!",6,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,17319,10,17
6051,non_answer,N/A,negative,9,relevance,main,67,NA,NA,"Great survey, thank you!",NA,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,9199,0,18
6051,low_certainty,negative,neutral,1,prior,main,67,NA,NA,"Great survey, thank you!",5,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,31960,66,19
6051,low_certainty,negative,neutral,1,posterior,main,67,NA,NA,"Great survey, thank you!",6,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,34577,33,20
6051,low_certainty,negative,neutral,1,relevance,main,67,NA,NA,"Great survey, thank you!",NA,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,7040,66,21
6051,NA,NA,NA,2,prior,reasoning,67,7,5,"Great survey, thank you!",7,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,0.45,0.25,,,,35224,33,22
6051,NA,NA,NA,2,posterior,reasoning,67,7,5,"Great survey, thank you!",7,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,0.75,0.55,,,,51696,66,23
6051,high_certainty,positive,neutral,12,prior,main,67,NA,NA,"Great survey, thank you!",5,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,36095,20,24
6051,high_certainty,positive,neutral,12,posterior,main,67,NA,NA,"Great survey, thank you!",5,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,12232,40,25
6051,high_certainty,positive,neutral,12,relevance,main,67,NA,NA,"Great survey, thank you!",NA,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,22928,71,26
6051,exhaustive,positive,positive,6,prior,main,67,NA,NA,"Great survey, thank you!",4,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,41072,50,27
6051,exhaustive,positive,positive,6,posterior,main,67,NA,NA,"Great survey, thank you!",7,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,19344,100,28
6051,exhaustive,positive,positive,6,relevance,main,67,NA,NA,"Great survey, thank you!",NA,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,6200,98,29
6051,high_certainty,negative,negative,11,prior,main,67,NA,NA,"Great survey, thank you!",5,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,32329,12,30
6051,high_certainty,negative,negative,11,posterior,main,67,NA,NA,"Great survey, thank you!",6,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,19520,5,31
6051,high_certainty,negative,negative,11,relevance,main,67,NA,NA,"Great survey, thank you!",NA,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,6328,81,32
6051,NA,NA,NA,2,prior,attention,67,2,2,"Great survey, thank you!",2,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,0.05,0,,,,22832,0,33
6051,exhaustive,negative,positive,3,prior,main,67,NA,NA,"Great survey, thank you!",6,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,24680,85,34
6051,exhaustive,negative,positive,3,posterior,main,67,NA,NA,"Great survey, thank you!",7,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,17096,0,35
6051,exhaustive,negative,positive,3,relevance,main,67,NA,NA,"Great survey, thank you!",NA,Graduated High-school,1112578,1681936670009,1681935557431,male,helpful,English,NA,NA,,,,4031,100,36
6063,NA,NA,NA,1,prior,practice,66,NA,NA,This was an interesting exercise.,6,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,158200,75,1
6063,NA,NA,NA,1,posterior,practice,66,NA,NA,This was an interesting exercise.,6,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,72147,5,2
6063,NA,NA,NA,1,relevance,practice,66,NA,NA,This was an interesting exercise.,NA,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,29236,85,3
6063,high_certainty,positive,negative,4,prior,main,66,NA,NA,This was an interesting exercise.,5,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,56683,20,1
6063,high_certainty,positive,negative,4,posterior,main,66,NA,NA,This was an interesting exercise.,6,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,28600,70,2
6063,high_certainty,positive,negative,4,relevance,main,66,NA,NA,This was an interesting exercise.,NA,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,18115,60,3
6063,NA,NA,NA,1,prior,reasoning,66,4,1,This was an interesting exercise.,6,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,0.6,0.4,,,,71635,50,4
6063,NA,NA,NA,1,posterior,reasoning,66,7,3,This was an interesting exercise.,6,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,0.6,0.4,,,,28900,50,5
6063,non_answer,N/A,neutral,7,prior,main,66,NA,NA,This was an interesting exercise.,4,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,69900,60,6
6063,non_answer,N/A,neutral,7,posterior,main,66,NA,NA,This was an interesting exercise.,5,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,38067,60,7
6063,non_answer,N/A,neutral,7,relevance,main,66,NA,NA,This was an interesting exercise.,NA,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,8849,1,8
6063,low_certainty,negative,positive,3,prior,main,66,NA,NA,This was an interesting exercise.,6,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,47633,80,9
6063,low_certainty,negative,positive,3,posterior,main,66,NA,NA,This was an interesting exercise.,5,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,25617,80,10
6063,low_certainty,negative,positive,3,relevance,main,66,NA,NA,This was an interesting exercise.,NA,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,14099,60,11
6063,non_answer,N/A,positive,6,prior,main,66,NA,NA,This was an interesting exercise.,6,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,37667,85,12
6063,non_answer,N/A,positive,6,posterior,main,66,NA,NA,This was an interesting exercise.,6,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,20500,85,13
6063,non_answer,N/A,positive,6,relevance,main,66,NA,NA,This was an interesting exercise.,NA,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,5900,0,14
6063,NA,NA,NA,1,prior,attention,66,6,6,This was an interesting exercise.,6,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,1,0.95,,,,29749,100,15
6063,exhaustive,positive,positive,5,prior,main,66,NA,NA,This was an interesting exercise.,6,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,37702,95,16
6063,exhaustive,positive,positive,5,posterior,main,66,NA,NA,This was an interesting exercise.,7,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,20834,100,17
6063,exhaustive,positive,positive,5,relevance,main,66,NA,NA,This was an interesting exercise.,NA,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,6617,100,18
6063,low_certainty,positive,negative,11,prior,main,66,NA,NA,This was an interesting exercise.,6,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,50784,70,19
6063,low_certainty,positive,negative,11,posterior,main,66,NA,NA,This was an interesting exercise.,6,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,25216,80,20
6063,low_certainty,positive,negative,11,relevance,main,66,NA,NA,This was an interesting exercise.,NA,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,10416,70,21
6063,NA,NA,NA,2,prior,reasoning,66,7,5,This was an interesting exercise.,7,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,0.45,0.25,,,,48417,33,22
6063,NA,NA,NA,2,posterior,reasoning,66,7,5,This was an interesting exercise.,7,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,0.75,0.55,,,,28382,66,23
6063,low_certainty,positive,neutral,12,prior,main,66,NA,NA,This was an interesting exercise.,6,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,33834,10,24
6063,low_certainty,positive,neutral,12,posterior,main,66,NA,NA,This was an interesting exercise.,6,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,14417,10,25
6063,low_certainty,positive,neutral,12,relevance,main,66,NA,NA,This was an interesting exercise.,NA,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,25734,20,26
6063,exhaustive,negative,negative,9,prior,main,66,NA,NA,This was an interesting exercise.,5,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,44083,20,27
6063,exhaustive,negative,negative,9,posterior,main,66,NA,NA,This was an interesting exercise.,7,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,23000,0,28
6063,exhaustive,negative,negative,9,relevance,main,66,NA,NA,This was an interesting exercise.,NA,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,5317,100,29
6063,high_certainty,positive,neutral,1,prior,main,66,NA,NA,This was an interesting exercise.,5,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,34633,60,30
6063,high_certainty,positive,neutral,1,posterior,main,66,NA,NA,This was an interesting exercise.,6,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,21600,90,31
6063,high_certainty,positive,neutral,1,relevance,main,66,NA,NA,This was an interesting exercise.,NA,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,14584,70,32
6063,NA,NA,NA,2,prior,attention,66,2,2,This was an interesting exercise.,2,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,0.05,0,,,,35217,1,33
6063,high_certainty,negative,negative,10,prior,main,66,NA,NA,This was an interesting exercise.,4,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,42699,40,34
6063,high_certainty,negative,negative,10,posterior,main,66,NA,NA,This was an interesting exercise.,5,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,20750,40,35
6063,high_certainty,negative,negative,10,relevance,main,66,NA,NA,This was an interesting exercise.,NA,Higher degree,1460388,1681936968511,1681935508123,male,helpful,English,NA,NA,,,,16334,30,36
6069,NA,NA,NA,1,prior,practice,28,NA,NA,,3,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,297880,97,1
6069,NA,NA,NA,1,posterior,practice,28,NA,NA,,6,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,55604,2,2
6069,NA,NA,NA,1,relevance,practice,28,NA,NA,,NA,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,118446,100,3
6069,exhaustive,positive,positive,9,prior,main,28,NA,NA,,5,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,13103,85,1
6069,exhaustive,positive,positive,9,posterior,main,28,NA,NA,,6,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,7660,92,2
6069,exhaustive,positive,positive,9,relevance,main,28,NA,NA,,NA,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,5528,100,3
6069,NA,NA,NA,1,prior,reasoning,28,4,1,,4,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,0.6,0.4,,,,121105,50,4
6069,NA,NA,NA,1,posterior,reasoning,28,7,3,,6,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,0.6,0.4,,,,10366,50,5
6069,low_certainty,negative,neutral,10,prior,main,28,NA,NA,,2,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,269043,30,6
6069,low_certainty,negative,neutral,10,posterior,main,28,NA,NA,,4,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,9542,9,7
6069,low_certainty,negative,neutral,10,relevance,main,28,NA,NA,,NA,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,4026,53,8
6069,exhaustive,negative,neutral,2,prior,main,28,NA,NA,,3,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,65807,83,9
6069,exhaustive,negative,neutral,2,posterior,main,28,NA,NA,,6,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,6553,0,10
6069,exhaustive,negative,neutral,2,relevance,main,28,NA,NA,,NA,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,4509,97,11
6069,non_answer,N/A,positive,6,prior,main,28,NA,NA,,3,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,79548,65,12
6069,non_answer,N/A,positive,6,posterior,main,28,NA,NA,,3,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,9291,65,13
6069,non_answer,N/A,positive,6,relevance,main,28,NA,NA,,NA,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,2180,0,14
6069,NA,NA,NA,1,prior,attention,28,6,6,,6,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,1,0.95,,,,287620,100,15
6069,low_certainty,negative,negative,7,prior,main,28,NA,NA,,2,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,148571,50,16
6069,low_certainty,negative,negative,7,posterior,main,28,NA,NA,,2,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,6066,50,17
6069,low_certainty,negative,negative,7,relevance,main,28,NA,NA,,NA,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,12644,16,18
6069,high_certainty,negative,negative,8,prior,main,28,NA,NA,,5,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,82476,8,19
6069,high_certainty,negative,negative,8,posterior,main,28,NA,NA,,6,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,13372,1,20
6069,high_certainty,negative,negative,8,relevance,main,28,NA,NA,,NA,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,4614,91,21
6069,NA,NA,NA,2,prior,reasoning,28,7,5,,4,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,0.45,0.25,,,,53959,65,22
6069,NA,NA,NA,2,posterior,reasoning,28,7,5,,5,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,0.75,0.55,,,,8626,81,23
6069,non_answer,N/A,neutral,5,prior,main,28,NA,NA,,3,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,25233,25,24
6069,non_answer,N/A,neutral,5,posterior,main,28,NA,NA,,3,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,9666,25,25
6069,non_answer,N/A,neutral,5,relevance,main,28,NA,NA,,NA,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,3298,0,26
6069,high_certainty,positive,positive,4,prior,main,28,NA,NA,,1,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,24768,50,27
6069,high_certainty,positive,positive,4,posterior,main,28,NA,NA,,3,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,13602,63,28
6069,high_certainty,positive,positive,4,relevance,main,28,NA,NA,,NA,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,3303,27,29
6069,low_certainty,positive,negative,12,prior,main,28,NA,NA,,5,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,20493,2,30
6069,low_certainty,positive,negative,12,posterior,main,28,NA,NA,,5,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,11310,9,31
6069,low_certainty,positive,negative,12,relevance,main,28,NA,NA,,NA,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,2906,66,32
6069,NA,NA,NA,2,prior,attention,28,2,2,,2,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,0.05,0,,,,19036,0,33
6069,exhaustive,negative,positive,3,prior,main,28,NA,NA,,5,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,13881,92,34
6069,exhaustive,negative,positive,3,posterior,main,28,NA,NA,,7,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,8137,0,35
6069,exhaustive,negative,positive,3,relevance,main,28,NA,NA,,NA,Graduated High-school,2016172,1681937590801,1681935574629,male,relevant,English,NA,NA,,,,2182,100,36
5936,NA,NA,NA,1,prior,practice,51,NA,NA,,3,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,104159,91,1
5936,NA,NA,NA,1,posterior,practice,51,NA,NA,,5,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,72285,1,2
5936,NA,NA,NA,1,relevance,practice,51,NA,NA,,NA,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,19090,92,3
5936,non_answer,N/A,positive,1,prior,main,51,NA,NA,,7,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,37769,90,1
5936,non_answer,N/A,positive,1,posterior,main,51,NA,NA,,6,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,27906,97,2
5936,non_answer,N/A,positive,1,relevance,main,51,NA,NA,,NA,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,7031,80,3
5936,NA,NA,NA,1,prior,reasoning,51,4,1,,7,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,0.6,0.4,,,,41804,50,4
5936,NA,NA,NA,1,posterior,reasoning,51,7,3,,7,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,0.6,0.4,,,,21856,50,5
5936,high_certainty,positive,neutral,8,prior,main,51,NA,NA,,3,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,49686,74,6
5936,high_certainty,positive,neutral,8,posterior,main,51,NA,NA,,6,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,14311,91,7
5936,high_certainty,positive,neutral,8,relevance,main,51,NA,NA,,NA,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,5399,92,8
5936,low_certainty,negative,positive,9,prior,main,51,NA,NA,,2,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,36357,73,9
5936,low_certainty,negative,positive,9,posterior,main,51,NA,NA,,6,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,15966,12,10
5936,low_certainty,negative,positive,9,relevance,main,51,NA,NA,,NA,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,5199,89,11
5936,high_certainty,negative,negative,6,prior,main,51,NA,NA,,7,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,38748,7,12
5936,high_certainty,negative,negative,6,posterior,main,51,NA,NA,,6,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,17783,11,13
5936,high_certainty,negative,negative,6,relevance,main,51,NA,NA,,NA,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,5718,87,14
5936,NA,NA,NA,1,prior,attention,51,6,6,,6,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,1,0.95,,,,57465,100,15
5936,low_certainty,positive,negative,7,prior,main,51,NA,NA,,5,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,59728,32,16
5936,low_certainty,positive,negative,7,posterior,main,51,NA,NA,,5,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,35252,31,17
5936,low_certainty,positive,negative,7,relevance,main,51,NA,NA,,NA,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,4541,43,18
5936,exhaustive,negative,negative,5,prior,main,51,NA,NA,,5,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,57172,10,19
5936,exhaustive,negative,negative,5,posterior,main,51,NA,NA,,6,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,31295,0,20
5936,exhaustive,negative,negative,5,relevance,main,51,NA,NA,,NA,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,3818,97,21
5936,NA,NA,NA,2,prior,reasoning,51,7,5,,7,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,0.45,0.25,,,,100732,34,22
5936,NA,NA,NA,2,posterior,reasoning,51,7,5,,7,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,0.75,0.55,,,,24837,66,23
5936,non_answer,N/A,neutral,11,prior,main,51,NA,NA,,7,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,48900,50,24
5936,non_answer,N/A,neutral,11,posterior,main,51,NA,NA,,6,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,16558,50,25
5936,non_answer,N/A,neutral,11,relevance,main,51,NA,NA,,NA,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,6173,5,26
5936,low_certainty,negative,positive,2,prior,main,51,NA,NA,,6,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,26441,89,27
5936,low_certainty,negative,positive,2,posterior,main,51,NA,NA,,5,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,20235,74,28
5936,low_certainty,negative,positive,2,relevance,main,51,NA,NA,,NA,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,6174,45,29
5936,exhaustive,negative,neutral,12,prior,main,51,NA,NA,,4,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,50925,57,30
5936,exhaustive,negative,neutral,12,posterior,main,51,NA,NA,,7,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,26677,0,31
5936,exhaustive,negative,neutral,12,relevance,main,51,NA,NA,,NA,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,3996,99,32
5936,NA,NA,NA,2,prior,attention,51,2,2,,2,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,0.05,0,,,,35017,0,33
5936,exhaustive,positive,positive,3,prior,main,51,NA,NA,,5,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,24469,79,34
5936,exhaustive,positive,positive,3,posterior,main,51,NA,NA,,7,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,13975,100,35
5936,exhaustive,positive,positive,3,relevance,main,51,NA,NA,,NA,Graduated College,1238272,1681935868929,1681934630657,male,helpful,English,NA,NA,,,,3032,99,36
5938,NA,NA,NA,1,prior,practice,22,NA,NA,,6,Higher degree,576892,1681935874421,1681935297529,female,helpful,English,NA,NA,,,,26793,88,1
5938,NA,NA,NA,1,posterior,practice,22,NA,NA,,6,Higher degree,576892,1681935874421,1681935297529,female,helpful,English,NA,NA,,,,137309,16,2
5938,NA,NA,NA,1,relevance,practice,22,NA,NA,,NA,Higher degree,576892,1681935874421,1681935297529,female,helpful,English,NA,NA,,,,4399,80,3
5938,high_certainty,negative,negative,10,prior,main,22,NA,NA,,5,Higher degree,576892,1681935874421,1681935297529,female,helpful,English,NA,NA,,,,59597,87,1
5938,high_certainty,negative,negative,10,posterior,main,22,NA,NA,,6,Higher degree,576892,1681935874421,1681935297529,female,helpful,English,NA,NA,,,,9061,18,2
5938,high_certainty,negative,negative,10,relevance,main,22,NA,NA,,NA,Higher degree,576892,1681935874421,1681935297529,female,helpful,English,NA,NA,,,,2335,86,3
5938,NA,NA,NA,1,prior,reasoning,22,4,1,,6,Higher degree,576892,1681935874421,1681935297529,female,helpful,English,0.6,0.4,,,,8334,50,4
5938,NA,NA,NA,1,posterior,reasoning,22,7,3,,6,Higher degree,576892,1681935874421,1681935297529,female,helpful,English,0.6,0.4,,,,6244,61,5
