,submission_id,group,StimID,AnswerCertainty,AnswerPolarity,ContextType,attention_score,reasoning_score,posterior_confidence,prior_confidence,posterior_sliderResponse,prior_sliderResponse,relevance_sliderResponse,first_order_belief_change,second_order_belief_change,entropy_change,kl_utility,bayes_factor_utility,beta_kl_utility,beta_entropy_change,beta_bayes_factor_utility,pure_second_order_belief_change,prior_beta_for_kl_a,prior_beta_for_kl_b,posterior_beta_for_kl_a,posterior_beta_for_kl_b,prior_beta_for_entropy_a,prior_beta_for_entropy_b,posterior_beta_for_entropy_a,posterior_beta_for_entropy_b,prior_beta_for_bf_a,prior_beta_for_bf_b,posterior_beta_for_bf_a,posterior_beta_for_bf_b,prior_beta_for_2nd_order_change_a,prior_beta_for_2nd_order_change_b,posterior_beta_for_2nd_order_change_a,posterior_beta_for_2nd_order_change_b
1241,5918,relevant,2,high_certainty,positive,neutral,1.0,0.875,6,6,0.73,0.71,0.68,0.02,0,0.027256610100000002,0.0032672865,0.0944733113,0.0916224279,2.3e-08,8.4200973254,1e-10,100.5261277204,41.6515169562,103.3296806139,38.8479640627,1.0008953383,1.0003657016,1.0009205591,1.0003404808,80503.3743307251,32882.2514871976,82771.0468470835,30614.5789708391,70.8899576985,29.5466024402,72.8586889013,27.5778712375
1242,5918,relevant,3,exhaustive,positive,positive,1.0,0.875,6,5,0.88,0.51,0.87,0.37,1,0.4703505765,0.6443652768,0.8580705009,0.9999999988,4.109e-07,11.5493463255,53.8518719377,37.9751675673,36.5251609961,124.3563273154,17.8213173612,1.00055992,1.0005379624,1.0011097151,1.0001513248,4935.9656514297,4742.4375866677,99778.5907197719,13607.0350981507,23.7381909825,22.8464972185,87.6241729221,12.8123872166
1243,5918,relevant,4,low_certainty,negative,neutral,1.0,0.875,5,5,0.53,0.64,0.54,0.11,0,0.054718399300000005,0.0807997168,0.3656914894,0.7059998981000001,3.7e-08,7.6642568638,0.0,47.4002102806,27.1001182828,39.4251741386,35.0751544248,1.0007026447,1.0003952377,1.0005818777,1.0005160047,6193.8980723824,3484.5051657151,5129.4937161916,4548.9095219058,29.5342004486,17.0504877523,24.6298847465,21.9548034544
1244,5918,relevant,6,non_answer,,negative,1.0,0.875,6,6,0.24,0.30000000000000004,0.09,0.06,0,0.0862506198,0.029282351800000002,0.2631578947,0.5937095752,7.21e-08,9.5184157133,0.0,43.053293403,99.1243512736,34.6426347224,107.5350099542,1.000378312,1.0008827279,1.0003026496,1.0009583903,34016.0877453768,79369.5380725458,27213.0701963014,86172.5556216212,30.5309680416,69.9055920971,24.6247744333,75.8117857054
1245,5918,relevant,7,low_certainty,positive,negative,1.0,0.875,5,5,0.54,0.46,0.51,0.08,0,0.0,0.0417166194,0.2743484225,0.47047464920000004,0.0,7.3461550498,0.0,34.3501511392,40.1501774242,40.1501774242,34.3501511392,1.0005050259,1.0005928565,1.0005928565,1.0005050259,4452.1454895248,5226.2577485726,5226.2577485726,4452.1454895248,21.5089565724,25.0757316285,25.0757316285,21.5089565724
1246,5918,relevant,8,exhaustive,negative,neutral,1.0,0.875,6,5,0.31,0.53,0.9400000000000001,0.22,1,0.1042281302,0.27949181770000003,0.6015859995,0.9947922447,1.266e-07,11.5493463255,53.8518719378,39.4251741386,35.0751544248,44.4550698497,97.7225748269,1.0005818777,1.0005160047,1.0003909224,1.0008701175,5129.4937161916,4548.9095219058,35149.924003556,78235.7018143666,24.6298847465,21.9548034544,31.515333643,68.9212264957
1247,5918,relevant,9,exhaustive,positive,positive,1.0,0.875,6,5,0.85,0.63,0.9400000000000001,0.22,1,0.340831788,0.32688378160000003,0.6995230525,0.9993619907000001,3.205e-07,11.5493463255,53.8518719378,46.675206995,27.8251215685,120.1509979751,22.0266467015,1.0006916659,1.0004062165,1.0010718839,1.000189156,6097.1340400014,3581.2691980961,96377.0819452342,17008.5438726884,29.0883535666,17.4963346343,84.6710761179,15.7654840208
1248,5918,relevant,10,high_certainty,negative,positive,1.0,0.875,5,5,0.53,0.6000000000000001,0.59,0.07,0,0.0264509941,0.032828213700000004,0.2482269504,0.3884412262,1.8000000000000002e-08,7.2128079453,1e-10,44.500197138,30.0001314254,39.4251741386,35.0751544248,1.0006587294,1.000439153,1.0005818777,1.0005160047,5806.8419428585,3871.561295239,5129.4937161916,4548.9095219058,27.7508129206,18.8338752804,24.6298847465,21.9548034544
1249,5918,relevant,11,high_certainty,negative,neutral,1.0,0.875,6,5,0.32,0.46,0.76,0.14,1,0.0909969811,0.1262471701,0.4475703325,0.8888893922000001,1.1550000000000001e-07,11.5493463255,53.8518719378,34.3501511392,40.1501774242,45.8568462965,96.3207983801,1.0005050259,1.0005928565,1.0004035328,1.0008575071,4452.1454895248,5226.2577485726,36283.7602617352,77101.8655561874,21.5089565724,25.0757316285,32.4996992444,67.9368608943
1250,5919,relevant,1,non_answer,,negative,1.0,0.75,6,6,0.5,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,71.0888223383,71.0888223383,71.0888223383,71.0888223383,1.0006305199,1.0006305199,1.0006305199,1.0006305199,56692.8129089613,56692.8129089613,56692.8129089613,56692.8129089613,50.2182800694,50.2182800694,50.2182800694,50.2182800694
1251,5919,relevant,2,high_certainty,positive,neutral,1.0,0.75,6,6,0.85,0.75,0.6900000000000001,0.1,0,0.20143781970000002,0.09414553290000001,0.4705882353,0.9605044524,1.567e-07,10.0291825465,1e-10,106.1332335074,36.0444111691,120.1509979751,22.0266467015,1.0009457799,1.00031526,1.0010718839,1.000189156,85038.719363442,28346.9064544807,96377.0819452342,17008.5438726884,74.8274201041,25.6091400347,84.6710761179,15.7654840208
1252,5919,relevant,5,low_certainty,negative,neutral,1.0,0.75,6,6,0.1,0.1,0.46,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,15.0177644677,127.1598802089,15.0177644677,127.1598802089,1.000126104,1.0011349359,1.000126104,1.0011349359,11339.3625817923,102046.2632361304,11339.3625817923,102046.2632361304,10.8436560139,89.5929041249,10.8436560139,89.5929041249
1253,5919,relevant,6,high_certainty,negative,positive,1.0,0.75,6,6,0.30000000000000004,0.75,0.97,0.45,0,0.0700127748,0.7726056606,0.8571428571,1.0,5.87e-08,11.53319135,1e-10,106.1332335074,36.0444111691,43.053293403,99.1243512736,1.0009457799,1.00031526,1.000378312,1.0008827279,85038.719363442,28346.9064544807,34016.0877453768,79369.5380725458,74.8274201041,25.6091400347,30.5309680416,69.9055920971
1254,5919,relevant,7,exhaustive,positive,positive,1.0,0.75,7,5,0.93,0.74,0.89,0.19,2,0.46082272160000004,0.33028523870000004,0.7857733664000001,0.9998746483000001,5.746e-07,14.0921364057,169.9564759042,54.6502431369,19.8500854265,251.4807510153,19.8533898614,1.000812433,1.0002854494,1.0013245159,1.0000996947,7161.5383961921,2516.8648419053,1235363.9866628447,92985.310824085,33.9926692687,12.5920189322,200.5232826177,16.0178814874
1255,5919,relevant,8,low_certainty,negative,negative,1.0,0.75,6,4,0.06,0.25,0.9400000000000001,0.19,2,0.4838332053,0.3433867083,0.8085106383,0.9942203299000001,4.793e-07,11.6312549634,78.8295559583,10.2594438434,28.7783315303,9.4106586806,132.766985996,1.0002336845,1.0007010536,1.0000756624,1.0011853775,207.0329898819,619.0989696456,6804.0175490754,106581.6082688473,5.9017510451,15.7052531353,6.9061936083,93.5303665304
1256,5919,relevant,9,low_certainty,positive,negative,1.0,0.75,6,7,0.61,0.02,0.72,0.59,1,0.823359006,0.9967589913,0.9869521579,1.0,7.744e-07,14.0779977405,116.1046039664,6.3866828175,264.9474580592,86.5083632527,55.6692814239,1.0000284842,1.0013957264,1.0007692343,1.0004918055,26567.9459497386,1301781.351537191,69165.0117489328,44220.6140689898,5.2908232821,211.250340823,61.0463016846,39.3902584541
1257,5919,relevant,10,exhaustive,negative,neutral,1.0,0.75,7,6,0.0,0.7000000000000001,1.0,0.7000000000000001,1,0.8812908992,0.9816754041,1.0,1.0,7.668e-07,14.1330203876,116.1046039664,99.1243512736,43.053293403,1.0,270.3341408767,1.0008827279,1.000378312,1.0,1.0014242107,79369.5380725458,34016.0877453768,1.0,1328348.2974869297,69.9055920971,30.5309680416,1.0,215.5411641051
1258,5919,relevant,11,exhaustive,negative,positive,1.0,0.75,6,4,0.07,0.59,0.81,0.52,2,0.6105768179000001,0.8692698261,0.9476945508,0.9999999999,5.347e-07,11.6312549634,78.8295559584,22.8522874705,16.1854879032,10.8124351274,131.3652095492,1.0005514955,1.0003832427,1.0000882728,1.0011727671,487.2378561212,338.8941034063,7937.8538072546,105447.772010668,12.5681324664,9.0388717139,7.8905592097,92.546000929
1259,5919,relevant,12,high_certainty,positive,neutral,1.0,0.75,5,5,0.23,0.25,0.68,0.02,0,0.0332668209,0.0036029591000000002,0.10389610390000001,0.0528696244,2.06e-08,5.963723625,0.0,19.1250821409,55.3752464226,17.6750755696,56.8252529938,1.0002744706,1.0008234118,1.0002525129,1.0008453694,2420.1008095244,7258.3024285731,2226.5727447624,7451.830493335,12.1461720502,34.4385161507,11.2544782862,35.3302099147
1260,5920,relevant,1,high_certainty,negative,positive,1.0,0.625,3,7,0.7000000000000001,1.0,0.6000000000000001,0.30000000000000004,4,0.8812908992,1.0,1.0,1.0,9.203e-07,14.0994269671,206.519359781,270.3341408767,1.0,13.9189104647,6.5366759135,1.0014242107,1.0,1.0005401251,1.0002314822,1328348.2974869297,1.0,48.962048515,21.5551636493,215.5411641051,1.0,6.6152630269,3.4065412972
1261,5920,relevant,2,exhaustive,positive,neutral,1.0,0.625,6,3,0.93,0.6000000000000001,0.92,0.33,3,0.6050269436,0.6127328302,0.8870967742,0.9979399629000001,5.612e-07,11.637945438300001,90.4147558146,12.0733518269,8.3822345513,131.3652095492,10.8124351274,1.0004629644,1.0003086429,1.0011727671,1.0000882728,42.1103272986,28.4068848657,105447.772010668,7937.8538072546,5.8130825945,4.2087217296,92.546000929,7.8905592097
1262,5920,relevant,4,high_certainty,positive,neutral,1.0,0.625,2,3,0.2,0.25,0.25,0.05,1,0.0893500296,0.0229920549,0.25,0.1226361494,2.63e-08,4.1971716232,5.3734707989,5.6138965945,14.8416897836,2.7437236629,7.9748946515,1.0001929018,1.0005787055,1.0001216979,1.0004867918,18.129303041100002,52.387909123200004,1.8038457426,4.2153829703,3.005451081,7.0163532431,1.529666705,3.1186668202
1263,5920,relevant,5,non_answer,,negative,1.0,0.625,5,6,0.1,0.1,0.0,0.0,1,0.0,0.0,0.0,0.0900823149,1.352e-07,11.5493463255,53.8518719379,15.0177644677,127.1598802089,8.2500328563,66.2502957071,1.000126104,1.0011349359,1.0001097882,1.0009880941,11339.3625817923,102046.2632361304,968.6403238097,8709.7629142877,10.8436560139,89.5929041249,5.4584688201,41.1262193808
1264,5920,relevant,6,low_certainty,negative,positive,1.0,0.625,4,2,0.17,0.7000000000000001,0.75,0.53,2,0.2235861205,0.8655546159,0.9122203098,0.9862350670000001,1.766e-07,6.7118775278000005,16.9586706552,7.1030328201,3.6155854943,7.2964218135,31.7413535602,1.0004259428,1.0001825469,1.0001589055,1.0007758327,3.8134600990000003,2.2057686139,141.1024331197,685.0295264078,2.8538334676,1.7945000576,4.3331907107,17.2738134697
1265,5920,relevant,8,exhaustive,negative,negative,1.0,0.625,6,5,0.05,0.16,0.9,0.11,1,0.34791259750000003,0.1772984435,0.7236842105,0.9850900527,3.34e-07,11.5493463255,53.8518719378,12.6000525701,61.9002759933,8.0088822338,134.1687624428,1.0001756612,1.0009222212,1.000063052,1.0011979879,1549.2245180956,8129.1787200018,5670.1812908961,107715.4445270265,8.1335501121,38.4511380888,5.9218280069,94.5147321318
1266,5920,relevant,9,exhaustive,negative,neutral,1.0,0.625,6,2,0.02,0.6000000000000001,0.92,0.58,4,0.8295100519,0.9322028094,0.9863945578000001,0.9999835009,7.037e-07,11.6385144577,95.7882266136,6.2311709887,4.4874473258,3.8035528935,138.3740917831,1.0003650938,1.0002433959,1.0000252208,1.0012358191,3.4115372277000002,2.6076914852,2268.6725163585,111116.9533015642,2.5890001151,2.0593334101,2.9687312028,97.467828936
1267,5920,relevant,10,exhaustive,positive,negative,1.0,0.625,6,3,0.9400000000000001,0.35000000000000003,1.0,0.59,3,0.6066231362,0.9264713091000001,0.9656301146,0.9999998670000001,5.717000000000001e-07,11.637945438300001,90.4147558146,7.4594552324,12.9961311458,132.766985996,9.4106586806,1.0002700626,1.0005015447,1.0011853775,1.0000756624,24.9810242575,45.5361879068,106581.6082688473,6804.0175490753,3.8076315134,6.2141728107,93.5303665304,6.9061936083
1268,5920,relevant,11,non_answer,,positive,1.0,0.625,3,4,0.75,0.75,0.08,0.0,1,0.0,0.0,0.0,0.092066769,5.32e-08,6.6301750076,11.585199856300001,28.7783315303,10.2594438434,14.8416897836,5.6138965945,1.0007010536,1.0002336845,1.0005787055,1.0001929018,619.0989696456,207.0329898819,52.387909123200004,18.129303041100002,15.7052531353,5.9017510451,7.0163532431,3.005451081
1269,5920,relevant,12,low_certainty,positive,negative,1.0,0.625,6,6,0.06,0.02,0.34,0.04,0,0.1860043766,0.08501076860000001,0.6802721088,0.8158979016,9.610000000000001e-08,9.1130240885,1e-10,3.8035528935,138.3740917831,9.4106586806,132.766985996,1.0000252208,1.0012358191,1.0000756624,1.0011853775,2268.6725163585,111116.9533015642,6804.0175490754,106581.6082688473,2.9687312028,97.467828936,6.9061936083,93.5303665304
1270,5921,helpful,3,exhaustive,negative,positive,1.0,0.875,7,6,0.02,0.8200000000000001,0.9500000000000001,0.8,1,0.5386365032,0.9948564627,0.9955201593,1.0,5.386e-07,14.1139700395,116.1046039663,115.9456686348,26.2319760418,6.3866828175,264.9474580592,1.0010340527,1.0002269872,1.0000284842,1.0013957264,92975.5731706965,20410.0526472261,26567.9459497386,1301781.351537191,81.7179793138,18.718580825,5.2908232821,211.250340823
1271,5921,helpful,4,low_certainty,positive,neutral,1.0,0.875,5,5,0.09,0.09,0.38,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,7.5250295707,66.9752989927,7.5250295707,66.9752989927,1.0000988094,1.000999073,1.0000988094,1.000999073,871.8762914288,8806.5269466687,871.8762914288,8806.5269466687,5.0126219381,41.5720662628,5.0126219381,41.5720662628
1272,5921,helpful,5,high_certainty,positive,neutral,1.0,0.875,7,4,0.9400000000000001,0.47000000000000003,0.9400000000000001,0.47000000000000003,3,0.6699566694,0.8227535779,0.9433962264,0.9999999997000001,7.457e-07,14.098826989,194.9341599247,18.4077544257,20.6300209481,254.1740924241,17.1600484526,1.0004393269,1.0004954112,1.001338758,1.0000854526,388.3420209779,437.7899385496,1248647.459637714,79701.8378492157,10.2152919648,11.3917122156,202.6686942588,13.8724698463
1273,5921,helpful,6,high_certainty,positive,neutral,1.0,0.875,4,2,0.22,0.18,0.30000000000000004,0.04,2,0.0800904572,0.0169278858,0.22172949,0.1859087094,9.490000000000001e-08,6.7118775278000005,16.9586706552,2.5693512966,8.1492670178,9.1483105822,29.8894647915,1.0001095281,1.0004989616,1.0002056424,1.0007290958,1.7234611683,4.2957675446,182.3090310961,643.8229284315,1.4767000345,3.1716334907,5.3135409197,16.2934632607
1274,5921,helpful,7,low_certainty,negative,negative,1.0,0.875,3,2,0.14,0.31,0.6000000000000001,0.17,1,0.30893464670000004,0.228561804,0.6376594149,0.4845130876,1.248e-07,4.1971716232,5.3734707989,3.7027716775,7.015846637,3.5837820929,16.8718042852,1.0001886318,1.0004198579,1.000108025,1.0006635823,2.245960901,3.7732678119000003,10.592409703,59.9248024613,1.8209833928,2.8273501324,2.1230526054,7.8987517187
1275,5921,helpful,8,non_answer,,positive,1.0,0.875,4,4,0.51,0.51,0.05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,19.8892654406,19.1485099331,19.8892654406,19.1485099331,1.0004767165,1.0004580217,1.0004767165,1.0004580217,421.307299359,404.8246601685,421.307299359,404.8246601685,10.999572132,10.6074320484,10.999572132,10.6074320484
1276,5921,helpful,9,high_certainty,negative,neutral,1.0,0.875,7,5,0.05,0.86,0.91,0.81,2,0.2978418545,0.9961907350000001,0.9914320685,1.0,4.907e-07,14.0921364057,169.9564759042,63.3502825645,11.1500459989,14.4667070438,256.8674338329,1.0009441788,1.0001537035,1.0000712105,1.0013530001,8322.7067847638,1355.6964533336,66418.3648743465,1261930.932612583,39.3428318528,7.2418563481,11.7270582053,204.8141058998
1277,5921,helpful,10,exhaustive,positive,negative,1.0,0.875,7,4,0.98,0.41000000000000003,1.0,0.5700000000000001,3,0.8350599262,0.9266097819,0.985818056,1.0,8.579000000000001e-07,14.098826989,194.9341599248,16.1854879032,22.8522874705,264.9474580592,6.3866828175,1.0003832427,1.0005514955,1.0013957264,1.0000284842,338.8941034063,487.2378561212,1301781.351537191,26567.9459497386,9.0388717139,12.5681324664,211.250340823,5.2908232821
1278,5921,helpful,11,exhaustive,positive,positive,1.0,0.875,7,6,0.97,0.89,0.99,0.08,1,0.3055241003,0.1374584108,0.7497656982,0.9984349543000001,3.772e-07,14.0102263806,116.1046039663,125.7581037622,16.4195409144,262.2541166504,9.0800242263,1.0011223255,1.0001387144,1.0013814843,1.0000427263,100912.4269779511,12473.1988399715,1288497.8785623217,39851.4189246079,88.6085385235,11.8280216153,209.1049291819,7.4362349232
1279,5921,helpful,12,low_certainty,positive,negative,1.0,0.875,6,7,0.03,0.02,0.5700000000000001,0.01,1,0.0529513153,0.0073315547,0.3401360544,0.4127919808,2.2920000000000001e-07,14.0102263806,116.1046039663,6.3866828175,264.9474580592,5.2053293403,136.9723153363,1.0000284842,1.0013957264,1.0000378312,1.0012232087,26567.9459497386,1301781.351537191,3402.5087745377,109983.1170433849,5.2908232821,211.250340823,3.9530968042,96.4834633346
1280,5922,helpful,1,high_certainty,positive,neutral,1.0,0.75,7,6,1.0,0.41000000000000003,1.0,0.59,1,0.9765004688000001,0.9482755579000001,1.0,1.0,8.501e-07,14.1146949866,116.1046039663,58.4728343174,83.7048103592,270.3341408767,1.0,1.0005170263,1.0007440135,1.0014242107,1.0,46488.2865853483,66897.3392325743,1328348.2974869297,1.0,41.3589896569,59.0775704819,215.5411641051,1.0
1281,5922,helpful,2,low_certainty,negative,positive,1.0,0.75,6,6,0.12,1.0,0.88,0.88,0,0.5293608653,1.0,1.0,1.0,2.757e-07,12.203856098,0.0,141.1776446766,1.0,17.8213173612,124.3563273154,1.0012610399,1.0,1.0001513248,1.0011097151,113384.6258179226,1.0,13607.0350981507,99778.5907197719,99.4365601387,1.0,12.8123872166,87.6241729221
1282,5922,helpful,3,exhaustive,positive,positive,1.0,0.75,7,5,1.0,0.73,1.0,0.27,2,0.8414646362,0.6484651637000001,1.0,1.0,8.006e-07,14.096091088,169.9564759041,53.9252398513,20.5750887121,270.3341408767,1.0,1.0008014541,1.0002964282,1.0014242107,1.0,7064.7743638111,2613.6288742863,1328348.2974869297,1.0,33.5468223867,13.0378658143,215.5411641051,1.0
1283,5922,helpful,4,exhaustive,negative,negative,1.0,0.75,7,5,0.0,0.23,1.0,0.23,2,0.7780113035,0.5803083286,1.0,1.0,7.61e-07,14.0955061951,169.9564759042,17.6750755696,56.8252529938,1.0,270.3341408767,1.0002525129,1.0008453694,1.0,1.0014242107,2226.5727447624,7451.830493335,1.0,1328348.2974869297,11.2544782862,35.3302099147,1.0,215.5411641051
1284,5922,helpful,5,non_answer,,neutral,1.0,0.75,3,5,0.25,0.11,0.0,0.14,2,0.3113621663,0.2253956839,0.6292134831,0.9791817159,2.94e-07,9.1705476419,36.5628838768,8.975036142,65.5252924214,5.6138965945,14.8416897836,1.0001207671,1.0009771153,1.0001929018,1.0005787055,1065.4043561907,8612.9988819067,18.129303041100002,52.387909123200004,5.9043157021,40.6803724988,3.005451081,7.0163532431
1285,5922,helpful,6,low_certainty,positive,neutral,1.0,0.75,6,6,0.38,0.03,0.36,0.35000000000000003,0,0.7636501644,0.8980428834,0.9495387954000001,1.0,5.392000000000001e-07,11.2818825214,1e-10,5.2053293403,136.9723153363,54.2675049771,87.9101396995,1.0000378312,1.0012232087,1.0004791951,1.0007818447,3402.5087745377,109983.1170433849,43086.7778108106,70298.848007112,3.9530968042,96.4834633346,38.4058928527,62.030667286
1286,5922,helpful,9,high_certainty,positive,negative,1.0,0.75,6,5,0.86,0.14,0.72,0.72,1,0.0,0.9869867755,0.9734991888000001,1.0,1.16e-07,11.5493463255,53.8518719378,11.1500459989,63.3502825645,121.5527744219,20.6248702547,1.0001537035,1.0009441788,1.0010844943,1.0001765456,1355.6964533336,8322.7067847638,97510.9182034134,15874.7076145092,7.2418563481,39.3428318528,85.6554417193,14.7811184194
1287,5922,helpful,10,exhaustive,positive,neutral,1.0,0.75,7,3,1.0,0.31,1.0,0.6900000000000001,4,0.8931734584000001,0.9795666243000001,1.0,1.0,9.241000000000001e-07,14.0994672001,206.519359781,6.7212317772,13.734354601,270.3341408767,1.0,1.0002391983,1.000532409,1.0014242107,1.0,22.2403357709,48.2768763934,1328348.2974869297,1.0,3.4867593405,6.5350449836,215.5411641051,1.0
1288,5922,helpful,11,exhaustive,negative,positive,1.0,0.75,7,5,0.0,0.81,1.0,0.81,2,0.7014714599,0.9959814320000001,1.0,1.0,7.151e-07,14.1039538412,169.9564759041,59.7252661364,14.775062427,1.0,270.3341408767,1.0008892847,1.0002085977,1.0,1.0014242107,7838.8866228589,1839.5166152385,1.0,1328348.2974869297,37.1135974428,9.4710907582,1.0,215.5411641051
1289,5922,helpful,12,high_certainty,negative,negative,1.0,0.75,7,7,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,1.0,270.3341408767,1.0,270.3341408767,1.0,1.0014242107,1.0,1.0014242107,1.0,1328348.2974869297,1.0,1328348.2974869297,1.0,215.5411641051,1.0,215.5411641051
1290,5923,helpful,1,low_certainty,positive,negative,1.0,0.875,2,2,0.5,0.35000000000000003,0.1,0.15,0,0.0659319446,0.14499387630000002,0.4615384615,0.2181452345,1.37e-08,1.1649518788,0.0,4.0515164101,6.6671019044,5.3593091572,5.3593091572,1.0002129714,1.0003955183,1.0003042449,1.0003042449,2.4067300495,3.6124986634000003,3.0096143564,3.0096143564,1.9269167338000002,2.7214167914000003,2.3241667626,2.3241667626
1291,5923,helpful,2,low_certainty,positive,positive,1.0,0.875,6,5,0.9,0.7000000000000001,0.8,0.2,1,0.4122953056,0.3205098295,0.7407407407000001,0.9995723102,3.727e-07,11.5493463255,53.8518719379,51.7502299944,22.750098569,127.1598802089,15.0177644677,1.0007685177,1.0003293647,1.0011349359,1.000126104,6774.4822666682,2903.9209714292,102046.2632361304,11339.3625817923,32.2092817406,14.3754064603,89.5929041249,10.8436560139
1292,5923,helpful,3,exhaustive,positive,positive,1.0,0.875,7,4,1.0,0.5,1.0,0.5,3,1.0,0.9,1.0,1.0,9.348e-07,14.0994475996,194.9341599247,19.5188876869,19.5188876869,270.3341408767,1.0,1.0004673691,1.0004673691,1.0014242107,1.0,413.0659797638,413.0659797638,1328348.2974869297,1.0,10.8035020902,10.8035020902,215.5411641051,1.0
1293,5923,helpful,4,non_answer,,positive,1.0,0.875,5,5,0.05,0.05,0.0,0.0,0,0.0,0.0,1.110223025e-16,0.0,0.0,0.6931471806,0.0,4.6250164282,69.8753121352,4.6250164282,69.8753121352,1.0000548941,1.0010429883,1.0000548941,1.0010429883,484.8201619049,9193.5830761926,484.8201619049,9193.5830761926,3.22923441,43.3554537909,3.22923441,43.3554537909
1294,5923,helpful,5,low_certainty,negative,neutral,1.0,0.875,4,3,0.6000000000000001,0.5,0.65,0.1,1,0.0290494055,0.06470073200000001,0.33333333330000003,0.2750630256,3.9000000000000005e-08,6.6301750076,11.585199856100001,10.2277931891,10.2277931891,23.222665224300002,15.8151101495,1.0003858037,1.0003858037,1.0005608429,1.0003738953,35.258606082200004,35.258606082200004,495.4791757165,330.652783811,5.0109021621,5.0109021621,12.7642025082,8.8428016721
1295,5923,helpful,6,exhaustive,negative,neutral,1.0,0.875,7,2,0.0,0.2,1.0,0.2,5,0.7219280949,0.5234901251,1.0,0.9989543279,9.246e-07,14.0994457842,211.8928305799,2.7437236629,7.9748946515,1.0,270.3341408767,1.0001216979,1.0004867918,1.0,1.0014242107,1.8038457426,4.2153829703,1.0,1328348.2974869297,1.529666705,3.1186668202,1.0,215.5411641051
1296,5923,helpful,7,high_certainty,positive,neutral,1.0,0.875,3,1,0.8,0.1,0.7000000000000001,0.7000000000000001,2,0.2529325013,0.989186034,0.9722222222,0.9391440981,7.110000000000001e-08,4.276713633,7.865804879,1.3616498908999999,4.2548490178,15.7644691026,4.6911172756,1.0000445385,1.0004008469,1.0006172858,1.0001543215,0.8513791076,-0.3375880318,55.8137697315,14.7034424329,1.0155999445,1.1403995006,7.4174434593,2.6043608648000003
1297,5923,helpful,8,high_certainty,positive,negative,1.0,0.875,5,6,0.8,0.05,0.30000000000000004,0.75,1,0.4355311378,0.9982234170000001,0.9868421053,1.0,3.847e-07,11.588525443,53.8518719378,8.0088822338,134.1687624428,59.0002628507,15.5000657127,1.000063052,1.0011979879,1.0008783059,1.0002195765,5670.1812908961,107715.4445270265,7742.122590478,1936.2806476195,5.9218280069,94.5147321318,36.6677505607,9.9169376402
1298,5923,helpful,9,exhaustive,negative,positive,1.0,0.875,7,4,0.0,0.1,1.0,0.1,3,0.46899559360000004,0.29531195050000003,1.0,0.9999122341000001,7.051e-07,14.0989511419,194.9341599248,4.7037775374,34.3339978364,1.0,270.3341408767,1.0000934738,1.0008412644,1.0,1.0014242107,83.4131959528,742.7187635748,1.0,1328348.2974869297,2.960700418,18.6463037623,1.0,215.5411641051
1299,5923,helpful,11,high_certainty,negative,negative,1.0,0.875,5,4,0.30000000000000004,0.75,0.9,0.45,1,0.0700127748,0.7726056606,0.8571428571,0.9999816568000001,1.89e-08,9.0886552519,24.9776840205,28.7783315303,10.2594438434,22.750098569,51.7502299944,1.0007010536,1.0002336845,1.0003293647,1.0007685177,619.0989696456,207.0329898819,2903.9209714292,6774.4822666682,15.7052531353,5.9017510451,14.3754064603,32.2092817406
1300,5924,relevant,1,non_answer,,positive,1.0,0.375,7,6,0.85,0.75,0.2,0.1,1,0.20143781970000002,0.09414553290000001,0.4705882353,0.9659923415,2.835e-07,14.0102263806,116.1046039663,106.1332335074,36.0444111691,229.9340197452,41.4001211315,1.0009457799,1.00031526,1.0012105791,1.0002136316,85038.719363442,28346.9064544807,1129096.2028638902,199253.0946230395,74.8274201041,25.6091400347,183.3599894893,33.1811746158
1301,5924,relevant,2,non_answer,,neutral,1.0,0.375,6,5,0.35000000000000003,0.65,0.85,0.30000000000000004,1,0.0,0.4603967445,0.7100591716,0.9999105398,4.83e-08,11.5493463255,53.8518719379,48.1252135662,26.3751149972,50.0621756368,92.1154690398,1.0007136235,1.0003842588,1.000441364,1.0008196759,6290.6621047633,3387.7411333341,39685.2690362729,73700.3567816497,29.9800473306,16.6046408703,35.4527960486,64.9837640902
1302,5924,relevant,3,low_certainty,positive,negative,1.0,0.375,6,5,0.5,0.5,0.0,0.0,1,0.0,0.0,0.0,0.0577998196,3.41e-08,11.5493463255,53.8518719378,37.2501642817,37.2501642817,71.0888223383,71.0888223383,1.0005489412,1.0005489412,1.0006305199,1.0006305199,4839.2016190487,4839.2016190487,56692.8129089613,56692.8129089613,23.2923441005,23.2923441005,50.2182800694,50.2182800694
